id,is_canceled
1060,1
1061,0
1062,1
1063,0
1064,1
1065,1
1066,0
1067,1
1068,1
1069,1
1070,0
1071,1
1072,1
1073,1
1074,0
1075,1
1076,1
1077,1
1078,1
1079,1
1080,0
1081,1
1082,1
1083,1
1084,0
1085,0
1086,0
1087,0
1088,1
1089,0
1090,0
1091,1
1092,0
1093,1
1094,1
1095,1
1096,1
1097,0
1098,1
1099,0
1100,1
1101,0
1102,0
1103,1
1104,0
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,0
1116,1
1117,1
1118,1
1119,0
1120,0
1121,1
1122,0
1123,1
1124,1
1125,0
1126,0
1127,0
1128,1
1129,0
1130,1
1131,0
1132,1
1133,0
1134,1
1135,0
1136,1
1137,0
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,0
1145,1
1146,1
1147,1
1148,0
1149,1
1150,1
1151,0
1152,1
1153,1
1154,0
1155,1
1156,0
1157,1
1158,0
1159,1
1160,1
1161,1
1162,1
1163,0
1164,0
1165,0
1166,1
1167,0
1168,1
1169,1
1170,1
1171,0
1172,1
1173,0
1174,0
1175,1
1176,1
1177,0
1178,1
1179,0
1180,0
1181,1
1182,0
1183,1
1184,1
1185,1
1186,0
1187,1
1188,1
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,1
1197,1
1198,0
1199,1
1200,0
1201,1
1202,0
1203,0
1204,0
1205,0
1206,1
1207,0
1208,1
1209,1
1210,0
1211,1
1212,1
1213,0
1214,1
1215,1
1216,1
1217,1
1218,1
1219,0
1220,1
1221,1
1222,1
1223,1
1224,0
1225,1
1226,0
1227,1
1228,1
1229,1
1230,0
1231,1
1232,1
1233,0
1234,1
1235,1
1236,1
1237,0
1238,0
1239,0
1240,0
1241,1
1242,0
1243,0
1244,0
1245,1
1246,1
1247,0
1248,0
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,0
1256,0
1257,1
1258,1
1259,1
1260,0
1261,1
1262,1
1263,0
1264,1
1265,1
1266,0
1267,0
1268,0
1269,1
1270,0
1271,1
1272,0
1273,1
1274,1
1275,1
1276,1
1277,0
1278,0
1279,0
1280,1
1281,0
1282,0
1283,0
1284,0
1285,0
1286,1
1287,1
1288,0
1289,0
1290,1
1291,0
1292,1
1293,0
1294,0
1295,0
1296,1
1297,1
1298,1
1299,1
1300,1
1301,0
1302,1
1303,0
1304,0
1305,0
1306,1
1307,0
1308,0
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,0
1318,0
1319,0
1320,0
1321,0
1322,1
1323,0
1324,1
1325,0
1326,1
1327,1
1328,1
1329,0
1330,0
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,0
1338,0
1339,0
1340,1
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,1
1350,0
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,0
1359,1
1360,1
1361,0
1362,1
1363,0
1364,1
1365,1
1366,1
1367,0
1368,0
1369,1
1370,1
1371,0
1372,0
1373,1
1374,1
1375,0
1376,1
1377,1
1378,1
1379,1
1380,0
1381,1
1382,1
1383,0
1384,1
1385,1
1386,1
1387,0
1388,1
1389,0
1390,0
1391,1
1392,0
1393,0
1394,1
1395,1
1396,1
1397,0
1398,0
1399,1
1400,0
1401,0
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,0
1409,1
1410,1
1411,1
1412,0
1413,0
1414,1
1415,1
1416,1
1417,0
1418,1
1419,1
1420,0
1421,1
1422,0
1423,1
1424,1
1425,1
1426,0
1427,0
1428,1
1429,1
1430,0
1431,1
1432,1
1433,0
1434,0
1435,1
1436,0
1437,0
1438,1
1439,1
1440,1
1441,1
1442,0
1443,1
1444,1
1445,0
1446,1
1447,1
1448,0
1449,0
1450,1
1451,1
1452,0
1453,1
1454,0
1455,1
1456,0
1457,1
1458,1
1459,1
1460,1
1461,1
1462,0
1463,1
1464,0
1465,1
1466,0
1467,1
1468,1
1469,0
1470,0
1471,1
1472,1
1473,1
1474,1
1475,1
1476,0
1477,1
1478,0
1479,1
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,1
1487,0
1488,1
1489,1
1490,0
1491,1
1492,0
1493,0
1494,1
1495,0
1496,0
1497,1
1498,1
1499,1
1500,1
1501,0
1502,1
1503,1
1504,1
1505,0
1506,0
1507,0
1508,1
1509,0
1510,0
1511,1
1512,0
1513,1
1514,1
1515,0
1516,0
1517,1
1518,0
1519,1
1520,0
1521,1
1522,1
1523,0
1524,1
1525,0
1526,0
1527,0
1528,1
1529,0
1530,1
1531,1
1532,0
1533,0
1534,1
1535,1
1536,0
1537,0
1538,1
1539,0
1540,1
1541,1
1542,1
1543,0
1544,1
1545,1
1546,0
1547,0
1548,1
1549,1
1550,1
1551,1
1552,0
1553,1
1554,0
1555,0
1556,1
1557,1
1558,0
1559,1
1560,1
1561,0
1562,0
1563,0
1564,1
1565,1
1566,1
1567,0
1568,1
1569,0
1570,1
1571,0
1572,1
1573,1
1574,0
1575,0
1576,0
1577,1
1578,1
1579,0
1580,0
1581,0
1582,0
1583,1
1584,0
1585,1
1586,1
1587,0
1588,0
1589,0
1590,1
1591,0
1592,1
1593,0
1594,1
1595,1
1596,0
1597,1
1598,1
1599,1
1600,1
1601,1
1602,0
1603,1
1604,0
1605,1
1606,1
1607,1
1608,0
1609,0
1610,1
1611,1
1612,0
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,0
1621,1
1622,1
1623,0
1624,1
1625,0
1626,1
1627,0
1628,1
1629,1
1630,0
1631,0
1632,1
1633,1
1634,0
1635,0
1636,1
1637,1
1638,0
1639,0
1640,0
1641,1
1642,1
1643,1
1644,0
1645,1
1646,1
1647,0
1648,0
1649,1
1650,0
1651,0
1652,0
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,0
1661,0
1662,1
1663,0
1664,1
1665,0
1666,1
1667,0
1668,1
1669,1
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,0
1677,1
1678,1
1679,0
1680,1
1681,1
1682,1
1683,1
1684,1
1685,0
1686,0
1687,1
1688,0
1689,1
1690,1
1691,0
1692,1
1693,1
1694,1
1695,0
1696,0
1697,1
1698,1
1699,1
1700,1
1701,1
1702,0
1703,0
1704,1
1705,1
1706,0
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,0
1716,0
1717,0
1718,0
1719,1
1720,0
1721,0
1722,0
1723,1
1724,0
1725,0
1726,0
1727,0
1728,1
1729,1
1730,1
1731,1
1732,0
1733,0
1734,1
1735,1
1736,0
1737,1
1738,1
1739,1
1740,1
1741,0
1742,0
1743,1
1744,1
1745,1
1746,1
1747,1
1748,0
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,0
1760,0
1761,1
1762,1
1763,1
1764,1
1765,0
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,0
1773,0
1774,1
1775,1
1776,0
1777,1
1778,1
1779,0
1780,0
1781,1
1782,1
1783,1
1784,1
1785,1
1786,0
1787,1
1788,1
1789,0
1790,1
1791,0
1792,0
1793,1
1794,0
1795,1
1796,0
1797,0
1798,1
1799,0
1800,0
1801,1
1802,0
1803,0
1804,0
1805,0
1806,0
1807,1
1808,1
1809,1
1810,1
1811,0
1812,1
1813,1
1814,0
1815,0
1816,0
1817,0
1818,1
1819,1
1820,1
1821,0
1822,1
1823,1
1824,1
1825,0
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,0
1833,1
1834,1
1835,0
1836,0
1837,1
1838,1
1839,0
1840,1
1841,0
1842,0
1843,0
1844,0
1845,0
1846,1
1847,0
1848,1
1849,1
1850,0
1851,1
1852,0
1853,0
1854,1
1855,1
1856,1
1857,1
1858,0
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,0
1867,1
1868,1
1869,1
1870,1
1871,0
1872,0
1873,1
1874,1
1875,1
1876,0
1877,0
1878,0
1879,1
1880,1
1881,1
1882,1
1883,0
1884,1
1885,1
1886,0
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,0
1894,0
1895,0
1896,0
1897,1
1898,0
1899,0
1900,1
1901,1
1902,1
1903,1
1904,0
1905,1
1906,1
1907,1
1908,1
1909,0
1910,1
1911,0
1912,0
1913,0
1914,0
1915,1
1916,1
1917,1
1918,1
1919,0
1920,0
1921,1
1922,0
1923,0
1924,0
1925,0
1926,1
1927,1
1928,0
1929,1
1930,1
1931,0
1932,0
1933,1
1934,0
1935,0
1936,1
1937,0
1938,1
1939,0
1940,1
1941,0
1942,1
1943,0
1944,1
1945,0
1946,1
1947,0
1948,1
1949,1
1950,0
1951,0
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,0
1964,0
1965,1
1966,1
1967,1
1968,1
1969,1
1970,0
1971,1
1972,1
1973,1
1974,1
1975,0
1976,1
1977,0
1978,0
1979,1
1980,0
1981,0
1982,1
1983,0
1984,1
1985,1
1986,0
1987,0
1988,1
1989,1
1990,1
1991,1
1992,1
1993,0
1994,0
1995,1
1996,0
1997,0
1998,1
1999,0
2000,0
2001,1
2002,0
2003,1
2004,1
2005,0
2006,1
2007,0
2008,0
2009,0
2010,1
2011,1
2012,0
2013,0
2014,1
2015,1
2016,0
2017,1
2018,1
2019,1
2020,1
2021,0
2022,1
2023,0
2024,1
2025,1
2026,0
2027,0
2028,1
2029,0
2030,1
2031,1
2032,0
2033,0
2034,0
2035,0
2036,0
2037,1
2038,0
2039,0
2040,1
2041,1
2042,1
2043,1
2044,0
2045,1
2046,0
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,0
2057,1
2058,0
2059,0
2060,0
2061,1
2062,0
2063,1
2064,1
2065,1
2066,1
2067,0
2068,1
2069,1
2070,0
2071,1
2072,1
2073,1
2074,0
2075,1
2076,0
2077,0
2078,0
2079,0
2080,1
2081,0
2082,1
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,1
2090,1
2091,1
2092,1
2093,0
2094,0
2095,0
2096,1
2097,0
2098,0
2099,1
2100,1
2101,1
2102,0
2103,1
2104,1
2105,1
2106,1
2107,0
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,0
2115,0
2116,1
2117,0
2118,1
2119,1
2120,0
2121,1
2122,0
2123,0
2124,1
2125,1
2126,1
2127,0
2128,1
2129,1
2130,0
2131,1
2132,1
2133,0
2134,1
2135,1
2136,0
2137,0
2138,0
2139,1
2140,1
2141,1
2142,0
2143,0
2144,0
2145,1
2146,1
2147,0
2148,0
2149,1
2150,1
2151,1
2152,0
2153,1
2154,0
2155,0
2156,1
2157,1
2158,0
2159,1
2160,1
2161,1
2162,1
2163,0
2164,1
2165,1
2166,1
2167,0
2168,1
2169,1
2170,1
2171,1
2172,1
2173,1
2174,0
2175,0
2176,1
2177,1
2178,1
2179,1
2180,0
2181,0
2182,1
2183,1
2184,0
2185,0
2186,0
2187,1
2188,1
2189,1
2190,0
2191,0
2192,1
2193,1
2194,0
2195,0
2196,1
2197,1
2198,1
2199,1
2200,1
2201,0
2202,1
2203,1
2204,0
2205,0
2206,1
2207,1
2208,1
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,1
2217,0
2218,0
2219,1
2220,0
2221,1
2222,0
2223,1
2224,1
2225,1
2226,1
2227,0
2228,1
2229,1
2230,1
2231,0
2232,1
2233,1
2234,1
2235,0
2236,0
2237,1
2238,1
2239,0
2240,0
2241,0
2242,1
2243,1
2244,1
2245,1
2246,0
2247,0
2248,1
2249,0
2250,1
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,1
2258,1
2259,1
2260,0
2261,1
2262,0
2263,0
2264,0
2265,1
2266,1
2267,1
2268,0
2269,1
2270,0
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,0
2279,1
2280,1
2281,0
2282,0
2283,1
2284,1
2285,0
2286,0
2287,0
2288,1
2289,1
2290,0
2291,1
2292,1
2293,1
2294,0
2295,0
2296,0
2297,1
2298,1
2299,0
2300,0
2301,0
2302,1
2303,0
2304,0
2305,1
2306,1
2307,1
2308,0
2309,1
2310,1
2311,0
2312,0
2313,0
2314,0
2315,1
2316,1
2317,0
2318,1
2319,0
2320,1
2321,0
2322,0
2323,1
2324,1
2325,0
2326,0
2327,1
2328,0
2329,1
2330,0
2331,1
2332,1
2333,0
2334,1
2335,1
2336,1
2337,1
2338,0
2339,1
2340,0
2341,1
2342,1
2343,1
2344,0
2345,1
2346,1
2347,1
2348,1
2349,0
2350,1
2351,1
2352,1
2353,1
2354,0
2355,1
2356,1
2357,1
2358,0
2359,0
2360,1
2361,1
2362,0
2363,1
2364,0
2365,1
2366,0
2367,0
2368,0
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,0
2381,0
2382,0
2383,1
2384,1
2385,1
2386,0
2387,0
2388,1
2389,0
2390,0
2391,1
2392,1
2393,1
2394,0
2395,1
2396,1
2397,1
2398,1
2399,1
2400,0
2401,0
2402,1
2403,1
2404,1
2405,1
2406,1
2407,0
2408,1
2409,1
2410,1
2411,0
2412,0
2413,1
2414,0
2415,0
2416,0
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2423,1
2424,1
2425,1
2426,0
2427,1
2428,0
2429,0
2430,0
2431,1
2432,1
2433,0
2434,1
2435,0
2436,1
2437,0
2438,0
2439,1
2440,1
2441,0
2442,0
2443,0
2444,1
2445,0
2446,1
2447,1
2448,0
2449,1
2450,1
2451,0
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,0
2463,1
2464,1
2465,0
2466,0
2467,1
2468,1
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,1
2476,0
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,0
2489,0
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,0
2498,1
2499,1
2500,1
2501,1
2502,0
2503,0
2504,1
2505,1
2506,1
2507,0
2508,1
2509,1
2510,1
2511,0
2512,1
2513,1
2514,0
2515,1
2516,1
2517,0
2518,1
2519,1
2520,1
2521,0
2522,0
2523,1
2524,0
2525,0
2526,1
2527,0
2528,1
2529,0
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,0
2539,1
2540,1
2541,0
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,0
2562,1
2563,0
2564,1
2565,1
2566,0
2567,1
2568,1
2569,1
2570,0
2571,0
2572,0
2573,0
2574,1
2575,1
2576,1
2577,1
2578,0
2579,1
2580,1
2581,1
2582,0
2583,0
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,0
2592,1
2593,0
2594,1
2595,0
2596,1
2597,0
2598,1
2599,1
2600,1
2601,0
2602,1
2603,1
2604,1
2605,1
2606,0
2607,0
2608,1
2609,0
2610,0
2611,1
2612,0
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,1
2620,0
2621,0
2622,0
2623,0
2624,0
2625,1
2626,1
2627,0
2628,1
2629,0
2630,0
2631,1
2632,0
2633,1
2634,1
2635,1
2636,1
2637,0
2638,1
2639,1
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,1
2648,1
2649,1
2650,1
2651,1
2652,0
2653,1
2654,1
2655,0
2656,1
2657,0
2658,0
2659,1
2660,1
2661,0
2662,1
2663,0
2664,1
2665,1
2666,0
2667,0
2668,0
2669,1
2670,1
2671,0
2672,1
2673,1
2674,0
2675,1
2676,0
2677,1
2678,0
2679,1
2680,1
2681,1
2682,1
2683,1
2684,0
2685,0
2686,1
2687,1
2688,0
2689,1
2690,0
2691,1
2692,1
2693,0
2694,1
2695,0
2696,0
2697,0
2698,0
2699,1
2700,1
2701,1
2702,1
2703,1
2704,0
2705,1
2706,0
2707,0
2708,0
2709,1
2710,1
2711,1
2712,1
2713,1
2714,0
2715,1
2716,1
2717,0
2718,1
2719,1
2720,0
2721,1
2722,0
2723,1
2724,0
2725,0
2726,0
2727,1
2728,0
2729,0
2730,1
2731,1
2732,0
2733,1
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2740,1
2741,0
2742,0
2743,1
2744,1
2745,0
2746,0
2747,0
2748,0
2749,1
2750,1
2751,1
2752,1
2753,1
2754,0
2755,0
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,0
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,1
2776,1
2777,0
2778,1
2779,0
2780,0
2781,0
2782,1
2783,1
2784,1
2785,1
2786,1
2787,0
2788,0
2789,1
2790,1
2791,0
2792,1
2793,1
2794,1
2795,0
2796,1
2797,0
2798,1
2799,1
2800,1
2801,0
2802,0
2803,1
2804,0
2805,1
2806,1
2807,1
2808,0
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,0
2817,1
2818,1
2819,1
2820,0
2821,1
2822,1
2823,0
2824,0
2825,0
2826,1
2827,1
2828,0
2829,0
2830,1
2831,1
2832,1
2833,1
2834,0
2835,0
2836,1
2837,0
2838,1
2839,1
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,0
2851,1
2852,1
2853,0
2854,0
2855,1
2856,0
2857,0
2858,1
2859,1
2860,1
2861,0
2862,1
2863,0
2864,1
2865,0
2866,1
2867,1
2868,0
2869,0
2870,0
2871,1
2872,0
2873,1
2874,0
2875,1
2876,0
2877,1
2878,1
2879,0
2880,1
2881,1
2882,0
2883,1
2884,0
2885,1
2886,0
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,0
2894,0
2895,0
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,0
2903,0
2904,1
2905,1
2906,1
2907,0
2908,1
2909,0
2910,0
2911,1
2912,0
2913,1
2914,0
2915,0
2916,0
2917,1
2918,0
2919,1
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,0
2927,1
2928,1
2929,1
2930,1
2931,0
2932,1
2933,1
2934,0
2935,1
2936,1
2937,1
2938,1
2939,0
2940,1
2941,0
2942,0
2943,1
2944,0
2945,1
2946,1
2947,1
2948,1
2949,0
2950,0
2951,1
2952,1
2953,1
2954,1
2955,0
2956,0
2957,0
2958,1
2959,0
2960,0
2961,0
2962,1
2963,1
2964,1
2965,1
2966,1
2967,0
2968,1
2969,1
2970,1
2971,0
2972,0
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,0
2983,1
2984,0
2985,1
2986,0
2987,0
2988,0
2989,0
2990,1
2991,1
2992,0
2993,1
2994,1
2995,0
